title,company,salary,location,summary
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"
We welcome candidates wishing to work in applied, cross-disciplinary, human-facing artificial intelligence (AI), adaptation and personalisation, machine…
"
newData Scientist,Lumilinks,"£30,000 - £45,000 a year",United Kingdom•Remote,"
This job would suit an entry level data engineer or analyst with 2-3 years strong SQL experience.
You must have a keen interest in analytics and data, be…
"
newData Scientist,ROSEN Group,,Newcastle upon Tyne,"
Preparation of data pipelines using Python and SQL.
Due to our continued growth in the field of Integrity Analytics, our UK office in Newcastle upon Tyne…
"
Data Scientist,Nigel Wright Group,"£50,000 a year",Tyne and Wear•Remote,"
Conduct exploratory data analysis on new data sets and test if they improve accuracy/completeness.
Perform hypothesis testing to better understand data sets and…
"
Technology Principal - Data and Analytics,Version 1,,Newcastle upon Tyne,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
R&D Project Manager - Data Science,ROSEN Group,,Newcastle upon Tyne,"
Provide technical guidance on data science related matters.
Track record of working in data science development projects, preferably in a lead role.
"
Senior Data Scientist,EPAM Systems,,Newcastle upon Tyne,"
Provide unique insights from large volumes of data.
Tell stories back to the business through stunning data visualisation.
Work with version control systems.
"
Data Science Manager,EPAM Systems,,Newcastle upon Tyne,"
Lead a team of data scientists within a consulting practice.
Deliver data projects for clients in different industries.
Work with version control systems.
"
Data Scientist,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne+3 locations,"
Building data pipelines using Python,.
I am working with a Newcastle-based client who is looking to expand their team by adding a Data Scientist who has…
"
Data Scientist,printed.com,,Newcastle upon Tyne,"
Develop custom data models and algorithms to apply to data sets.
They must have strong experience using a variety of data mining/data analysis methods, using a…
"
Data Scientist - Newcastle - GBP55K - Azure - PySpark,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne,"
Building data pipelines using Python, Pyspark and Databricks in MS Azure.
Ad hoc data governance, assurance, and quality tasks.
"
Data and Analytics Technology Consultant (GCP),EPAM Systems,,Newcastle upon Tyne,"
This position requires a strong Data/GCP technical consulting background with the ability to assist clients in defining their overall technology strategy and…
"
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"
We welcome candidates wishing to work in applied, cross-disciplinary, human-facing artificial intelligence (AI), adaptation and personalisation, machine…
"
newData Scientist,Lumilinks,"£30,000 - £45,000 a year",United Kingdom•Remote,"
This job would suit an entry level data engineer or analyst with 2-3 years strong SQL experience.
You must have a keen interest in analytics and data, be…
"
newData Scientist,ROSEN Group,,Newcastle upon Tyne,"
Preparation of data pipelines using Python and SQL.
Due to our continued growth in the field of Integrity Analytics, our UK office in Newcastle upon Tyne…
"
Data Scientist,Nigel Wright Group,"£50,000 a year",Tyne and Wear•Remote,"
Conduct exploratory data analysis on new data sets and test if they improve accuracy/completeness.
Perform hypothesis testing to better understand data sets and…
"
Technology Principal - Data and Analytics,Version 1,,Newcastle upon Tyne,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
R&D Project Manager - Data Science,ROSEN Group,,Newcastle upon Tyne,"
Provide technical guidance on data science related matters.
Track record of working in data science development projects, preferably in a lead role.
"
Senior Data Scientist,EPAM Systems,,Newcastle upon Tyne,"
Provide unique insights from large volumes of data.
Tell stories back to the business through stunning data visualisation.
Work with version control systems.
"
Data Science Manager,EPAM Systems,,Newcastle upon Tyne,"
Lead a team of data scientists within a consulting practice.
Deliver data projects for clients in different industries.
Work with version control systems.
"
Data Scientist,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne+3 locations,"
Building data pipelines using Python,.
I am working with a Newcastle-based client who is looking to expand their team by adding a Data Scientist who has…
"
Data Scientist,printed.com,,Newcastle upon Tyne,"
Develop custom data models and algorithms to apply to data sets.
They must have strong experience using a variety of data mining/data analysis methods, using a…
"
Data Scientist - Newcastle - GBP55K - Azure - PySpark,Nigel Frank International Limited,"£45,000 - £55,000 a year",Newcastle upon Tyne,"
Building data pipelines using Python, Pyspark and Databricks in MS Azure.
Ad hoc data governance, assurance, and quality tasks.
"
Data and Analytics Technology Consultant (GCP),EPAM Systems,,Newcastle upon Tyne,"
This position requires a strong Data/GCP technical consulting background with the ability to assist clients in defining their overall technology strategy and…
"
Assistant Professor in Computer Science (AI & Human Systems)...,Durham University,"£34,304 - £50,296 a year",Durham,"
We welcome candidates wishing to work in applied, cross-disciplinary, human-facing artificial intelligence (AI), adaptation and personalisation, machine…
"
Behavioral Data Scientist,Harnham,"£50,000 - £60,000 a year",Cardiff•Remote,"
You will collaborate with fellow data scientists and other teams across the business to evolve Data Science best practices and build machine learning algorithms…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Behavioral Data Scientist,Harnham,"£50,000 - £60,000 a year",Cardiff•Remote,"
You will collaborate with fellow data scientists and other teams across the business to evolve Data Science best practices and build machine learning algorithms…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Behavioral Data Scientist,Harnham,"£50,000 - £60,000 a year",Cardiff•Remote,"
You will collaborate with fellow data scientists and other teams across the business to evolve Data Science best practices and build machine learning algorithms…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Behavioral Data Scientist,Harnham,"£50,000 - £60,000 a year",Cardiff•Remote,"
You will collaborate with fellow data scientists and other teams across the business to evolve Data Science best practices and build machine learning algorithms…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Behavioral Data Scientist,Harnham,"£50,000 - £60,000 a year",Cardiff•Remote,"
You will collaborate with fellow data scientists and other teams across the business to evolve Data Science best practices and build machine learning algorithms…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Behavioral Data Scientist,Harnham,"£50,000 - £60,000 a year",Cardiff•Remote,"
You will collaborate with fellow data scientists and other teams across the business to evolve Data Science best practices and build machine learning algorithms…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Behavioral Data Scientist,Harnham,"£50,000 - £60,000 a year",Cardiff•Remote,"
You will collaborate with fellow data scientists and other teams across the business to evolve Data Science best practices and build machine learning algorithms…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Behavioral Data Scientist,Harnham,"£50,000 - £60,000 a year",Cardiff•Remote,"
You will collaborate with fellow data scientists and other teams across the business to evolve Data Science best practices and build machine learning algorithms…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Research Associate/ Senior Research Associate or Research Fe...,University of Bristol,"£34,304 - £38,587 a year",Bristol BS8 1QU,"
Applied ML on programmable networks.
ML for resource network handling and control.
Applied ML on multi-access and mobile edge computing.
"
Behavioral Data Scientist,Harnham,"£50,000 - £60,000 a year",Cardiff•Remote,"
You will collaborate with fellow data scientists and other teams across the business to evolve Data Science best practices and build machine learning algorithms…
"
Data Scientist,Cpl Life Sciences,,Cardiff,"
In terms of skills, we are looking for Data Scientists who has experience of creating and implementing complex data analytics as well as visualisations and…
"
newTechnology Principal - Data and Analytics,Version 1,,Cardiff,"
Your CV shows technology leadership in the definition of best practices & repeatable methodologies in Data Engineering (including Data Storage, ETL, Data…
"
Senior Data Scientist,Harnham,"£50,000 - £75,000 a year",Cardiff,"
This company has data and technology on centre stage in delivering market-leading products.
Experience working with unstructured data such as image, speech or…
"
Data Science Analyst,Sopra Steria,"£32,000 a year",Newport NP10 8FZ,"
Programming and build (data science).
Data engineering and manipulation: significant experience building data pipelines at scale using a range of tools and…
"
newSenior Data Scientist,Parity Professionals,£450 - £540 a day,Newport•Remote,"
Experience around the manipulation and analysis of complex high-volume and high-dimensionality data.
Familiarity around data engineering; designing algorithms,…
"
Lecturer in Geographic Data Science,University of Bristol,"£44,706 - £50,296 a year",Bristol BS8 1QU,"
The successful candidate will have an established expertise and research trajectory in using and/or developing state of the art methods within the broader data…
"
newSenior Research Associate / Research Fellow in Health Data S...,University of Bristol,"£38,587 - £43,434 a year",Bristol BS8 1QU,"
We are seeking a talented postdoctoral scientist with expertise in biomedical data integration and analysis, data mining and/or causal inference.
"
Data Scientist (Credit),Starling Bank,,Cardiff,"
Strong data visualization and communication skills essential.
Used to data wrangling from semi-complex structures using SQL.
"
newMachine Learning Engineer,Toumetis,,Bristol BS1 6UX,"
Exposure to working with large, complex and messy data sets as well as different ways to handle and store data efficiently and effectively.
"
newMachine Learning Engineer,Harnham,"£60,000 - £70,000 a year",Cardiff,"
The role involves using machine learning to derive insight from unstructured mass text data to feed information to their AI platform for external clients.
"
newSenior ML engineer,Uniting People,£450 - £500 a day,Cardiff,"
· _2+ years of experience developing, implementing, and maintaining solutions written in Python or R._.
· _Proficiency with a few Machine Learning frameworks…
"
Senior/Lead Data Scientist,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
Data Science Team Leader,Confused.com,,Cardiff,"
Data Visualisation - Tableau (development of dashboards and data sources, and for use in diagnostic analysis).
Machine Learning - AzureML, Keras, Data Bricks.
"
